pais_id,nompais_id,provincia_id,provincia,localidad,nombreVulgar,unidadSuperficie,superficie
32,Argentina,6,BUENOS AIRES,CASTILLA,MAIZ HIBRIDOS DOBLES,Hectareas,155.63
32,Argentina,6,BUENOS AIRES,CASTILLA,SOJA ,Hectareas,1090.00
32,Argentina,6,BUENOS AIRES,CAZON,RAIGRAS ANUAL ,Hectareas,35.00
32,Argentina,6,BUENOS AIRES,CHACABUCO,ALFALFA ,Hectareas,20.00
32,Argentina,6,BUENOS AIRES,CHACABUCO,ARVEJA VARIEDAD,Hectareas,40.00
32,Argentina,6,BUENOS AIRES,CHACABUCO,AVENA ,Hectareas,15.00
32,Argentina,6,BUENOS AIRES,CHACABUCO,CEBADA CERVECERA ,Hectareas,25.00
32,Argentina,6,BUENOS AIRES,CHACABUCO,MAIZ HIBRIDOS DOBLES,Hectareas,152.00
32,Argentina,6,BUENOS AIRES,CHACABUCO,MAIZ HIBRIDOS SIMPLES,Hectareas,521.50
32,Argentina,6,BUENOS AIRES,CHACABUCO,SOJA ,Hectareas,7479.86
32,Argentina,6,BUENOS AIRES,CHACABUCO,SORGO FORRAJERO,Hectareas,70.00
32,Argentina,6,BUENOS AIRES,CHACABUCO,SORGO FORRAJERO HIBRIDOS,Hectareas,156.00
32,Argentina,6,BUENOS AIRES,CHACABUCO,SORGO GRANIFERO HIBRIDOS,Hectareas,56.00
32,Argentina,6,BUENOS AIRES,CHACABUCO,TRIGO PAN VARIEDADES,Hectareas,1772.90
32,Argentina,6,BUENOS AIRES,CHAPADMALAL,SOJA ,Hectareas,44.00
32,Argentina,6,BUENOS AIRES,CHARATA,ALFALFA ,Hectareas,60.00
32,Argentina,6,BUENOS AIRES,CHASCOMUS,SOJA ,Hectareas,180.00
32,Argentina,6,BUENOS AIRES,CHILLAR,FESTUCA ALTA ,Hectareas,70.00
32,Argentina,6,BUENOS AIRES,CHILLAR,SOJA ,Hectareas,271.00
32,Argentina,6,BUENOS AIRES,CHIVILCOY,CEBADA CERVECERA ,Hectareas,50.00
32,Argentina,6,BUENOS AIRES,CHIVILCOY,MAIZ HIBRIDO FORRAJERO,Hectareas,54.50
32,Argentina,6,BUENOS AIRES,CHIVILCOY,MAIZ HIBRIDOS SIMPLES,Hectareas,349.50
32,Argentina,6,BUENOS AIRES,CHIVILCOY,SOJA ,Hectareas,2212.50
32,Argentina,6,BUENOS AIRES,CHIVILCOY,SORGO FORRAJERO HIBRIDOS,Hectareas,64.00
32,Argentina,6,BUENOS AIRES,CHIVILCOY,TRIGO PAN VARIEDADES,Hectareas,653.00
32,Argentina,6,BUENOS AIRES,COBO,RAIGRAS PERENNE ,Hectareas,45.00
32,Argentina,6,BUENOS AIRES,COLON,AVENA FORRAJERA,Hectareas,70.00
32,Argentina,6,BUENOS AIRES,COLON,FESTUCA ALTA ,Hectareas,45.00
32,Argentina,6,BUENOS AIRES,COLON,MAIZ HIBRIDOS DOBLES,Hectareas,13.00
32,Argentina,6,BUENOS AIRES,COLON,MAIZ HIBRIDOS SIMPLES,Hectareas,164.00
32,Argentina,6,BUENOS AIRES,COLON,SOJA ,Hectareas,354.00
32,Argentina,6,BUENOS AIRES,COLON,SORGO FORRAJERO HIBRIDOS,Hectareas,25.00
32,Argentina,6,BUENOS AIRES,COLON,SORGO GRANIFERO HIBRIDOS,Hectareas,45.00
32,Argentina,6,BUENOS AIRES,COLON,TRIGO PAN VARIEDADES,Hectareas,326.00
32,Argentina,6,BUENOS AIRES,COLONIA NIEVES,SOJA ,Hectareas,41.00
32,Argentina,6,BUENOS AIRES,COLONIA SAN MIGUEL,SOJA ,Hectareas,80.00
32,Argentina,6,BUENOS AIRES,COLONIA SERE,SOJA ,Hectareas,522.00
32,Argentina,6,BUENOS AIRES,COLONIA SERE,TRIGO PAN VARIEDADES,Hectareas,200.00
32,Argentina,6,BUENOS AIRES,COMANDANTE NICANOR OTAMENDI,PAPA VARIEDAD,Metros Cuadrados,3.44
32,Argentina,6,BUENOS AIRES,COMANDANTE NICANOR OTAMENDI,SOJA ,Hectareas,35.00
32,Argentina,6,BUENOS AIRES,COMANDANTE NICANOR OTAMENDI,TRIGO PAN VARIEDADES,Hectareas,215.00
32,Argentina,6,BUENOS AIRES,COMODORO PY,TRIGO PAN VARIEDADES,Hectareas,40.00
32,Argentina,6,BUENOS AIRES,CONESA,ARVEJA VARIEDAD,Hectareas,75.00
32,Argentina,6,BUENOS AIRES,CONESA,CEBADA CERVECERA ,Hectareas,23.00
32,Argentina,6,BUENOS AIRES,CONESA,SOJA ,Hectareas,219.00
32,Argentina,6,BUENOS AIRES,CONESA,SORGO FORRAJERO HIBRIDOS,Hectareas,202.00
32,Argentina,6,BUENOS AIRES,CONESA,TRIGO PAN VARIEDADES,Hectareas,92.00
32,Argentina,6,BUENOS AIRES,COPETONAS,CEBADA CERVECERA ,Hectareas,205.00
32,Argentina,6,BUENOS AIRES,CORBETT,FESTUCA ALTA ,Hectareas,120.00
32,Argentina,6,BUENOS AIRES,CORONEL CHARLONE,SORGO FORRAJERO HIBRIDOS,Hectareas,40.00
32,Argentina,6,BUENOS AIRES,CORONEL DORREGO,SOJA ,Hectareas,1616.00
32,Argentina,6,BUENOS AIRES,CORONEL DORREGO,TRIGO PAN VARIEDADES,Hectareas,47.00
32,Argentina,6,BUENOS AIRES,CORONEL GRANADA,SOJA ,Hectareas,53.00
32,Argentina,6,BUENOS AIRES,CORONEL GRANADA,SORGO FORRAJERO,Hectareas,31.00
32,Argentina,6,BUENOS AIRES,CORONEL GRANADA,SORGO FORRAJERO HIBRIDOS,Hectareas,132.00
32,Argentina,6,BUENOS AIRES,CORONEL GRANADA,SORGO GRANIFERO HIBRIDOS,Hectareas,308.00
32,Argentina,6,BUENOS AIRES,CORONEL PRINGLES,AVENA ,Hectareas,50.00
32,Argentina,6,BUENOS AIRES,CORONEL PRINGLES,MAIZ HIBRIDOS DOBLES,Hectareas,488.00
32,Argentina,6,BUENOS AIRES,CORONEL PRINGLES,MAIZ HIBRIDOS SIMPLES,Hectareas,462.70
32,Argentina,6,BUENOS AIRES,CORONEL PRINGLES,PAPA VARIEDAD,Hectareas,149.00
32,Argentina,6,BUENOS AIRES,CORONEL PRINGLES,SOJA ,Hectareas,74.00
32,Argentina,6,BUENOS AIRES,CORONEL PRINGLES,TRIGO PAN VARIEDADES,Hectareas,75.00
32,Argentina,6,BUENOS AIRES,CORONEL SEGUI,CEBADA CERVECERA ,Hectareas,60.00
32,Argentina,6,BUENOS AIRES,CORONEL SEGUI,SOJA ,Hectareas,349.00
32,Argentina,6,BUENOS AIRES,CORONEL SEGUI,SORGO FORRAJERO HIBRIDOS,Hectareas,45.00
32,Argentina,6,BUENOS AIRES,CORONEL SEGUI,TRIGO PAN VARIEDADES,Hectareas,344.00
32,Argentina,6,BUENOS AIRES,CORONEL SUAREZ,CEBADA CERVECERA ,Hectareas,12.00
32,Argentina,6,BUENOS AIRES,CORONEL SUAREZ,CEBADA FORRAJERA ,Hectareas,33.00
32,Argentina,6,BUENOS AIRES,CORONEL SUAREZ,CEBADILLA CRIOLLA ,Hectareas,127.00
32,Argentina,6,BUENOS AIRES,CORONEL SUAREZ,CEBADILLA INTERMEDIA ,Hectareas,168.00
32,Argentina,6,BUENOS AIRES,CORONEL SUAREZ,FESTULOLIUM ,Hectareas,15.00
32,Argentina,6,BUENOS AIRES,CORONEL SUAREZ,GIRASOL HIBRIDOS SIMPLES,Hectareas,448.50
32,Argentina,6,BUENOS AIRES,CORONEL SUAREZ,LOTUS TENUIS ,Hectareas,4.00
32,Argentina,6,BUENOS AIRES,CORONEL SUAREZ,MAIZ HIBRIDOS DOBLES,Hectareas,204.23
32,Argentina,6,BUENOS AIRES,CORONEL SUAREZ,MAIZ HIBRIDOS SIMPLES,Hectareas,1127.72
32,Argentina,6,BUENOS AIRES,CORONEL SUAREZ,PASTO OVILLO ,Hectareas,385.00
32,Argentina,6,BUENOS AIRES,CORONEL SUAREZ,RAIGRAS ANUAL ,Hectareas,249.00
32,Argentina,6,BUENOS AIRES,CORONEL SUAREZ,RAIGRAS PERENNE ,Hectareas,2049.00
32,Argentina,6,BUENOS AIRES,CORONEL SUAREZ,SOJA ,Hectareas,640.50
32,Argentina,6,BUENOS AIRES,CORONEL SUAREZ,TREBOL BLANCO ,Hectareas,802.00
32,Argentina,6,BUENOS AIRES,CORONEL SUAREZ,TRIGO FIDEOS O CANDEAL VARIEDAD,Hectareas,390.00
32,Argentina,6,BUENOS AIRES,CORONEL SUAREZ,TRIGO PAN VARIEDADES,Hectareas,313.00
32,Argentina,6,BUENOS AIRES,CORONEL VIDAL,FESTUCA ALTA ,Hectareas,250.00
32,Argentina,6,BUENOS AIRES,CORONEL VIDAL,PASTO OVILLO ,Hectareas,312.00
32,Argentina,6,BUENOS AIRES,CORONEL VIDAL,PHALARIS AQUATICA L. ,Hectareas,68.00
32,Argentina,6,BUENOS AIRES,CORONEL VIDAL,RAIGRAS ANUAL ,Hectareas,321.00
32,Argentina,6,BUENOS AIRES,CORONEL VIDAL,RAIGRAS PERENNE ,Hectareas,50.00
32,Argentina,6,BUENOS AIRES,CORONEL VIDAL,SOJA ,Hectareas,70.00
32,Argentina,6,BUENOS AIRES,CORONEL VIDAL,TREBOL BLANCO ,Hectareas,140.00
32,Argentina,6,BUENOS AIRES,CUARTEL 11nro,FESTUCA ALTA ,Hectareas,65.00
32,Argentina,6,BUENOS AIRES,CUARTEL 11nro,SOJA ,Hectareas,35.00
32,Argentina,6,BUENOS AIRES,CUARTEL 11nro,TRIGO PAN VARIEDADES,Hectareas,15.00
32,Argentina,6,BUENOS AIRES,CUARTEL 6nro,MAIZ HIBRIDOS DE TRES LINEAS,Hectareas,4.00
32,Argentina,6,BUENOS AIRES,CUCULLU,SOJA ,Hectareas,130.00
32,Argentina,6,BUENOS AIRES,DAIREAUX,FESTUCA ALTA ,Hectareas,33.00
32,Argentina,6,BUENOS AIRES,DAIREAUX,SOJA ,Hectareas,164.80
32,Argentina,6,BUENOS AIRES,DARREGUEIRA,TRIGO PAN VARIEDADES,Hectareas,462.50
32,Argentina,6,BUENOS AIRES,DARREGUEIRA,TRITICALE ,Hectareas,16.00
32,Argentina,6,BUENOS AIRES,DE LA GARMA,FESTUCA ALTA ,Hectareas,50.00
32,Argentina,6,BUENOS AIRES,DE LA GARMA,PAPA VARIEDAD,Hectareas,236.49
32,Argentina,6,BUENOS AIRES,DEFERRARI,TRIGO PAN VARIEDADES,Hectareas,45.00
32,Argentina,6,BUENOS AIRES,DEL VALLE,SOJA ,Hectareas,35.00
32,Argentina,6,BUENOS AIRES,DENNEHY,SOJA ,Hectareas,54.00
32,Argentina,6,BUENOS AIRES,DENNEHY,TRIGO PAN VARIEDADES,Hectareas,22.00
32,Argentina,6,BUENOS AIRES,DIEGO GAYNOR,PASTO OVILLO ,Hectareas,70.00
32,Argentina,6,BUENOS AIRES,DOYLE,SORGO GRANIFERO HIBRIDOS,Hectareas,50.00
32,Argentina,6,BUENOS AIRES,DRABBLE,SORGO FORRAJERO HIBRIDOS,Hectareas,120.00
32,Argentina,6,BUENOS AIRES,DUDIGNAC,SOJA ,Hectareas,138.00
32,Argentina,6,BUENOS AIRES,DUDIGNAC,SORGO FORRAJERO HIBRIDOS,Hectareas,80.00
32,Argentina,6,BUENOS AIRES,DUDIGNAC,TRIGO PAN VARIEDADES,Hectareas,123.00
32,Argentina,6,BUENOS AIRES,DUGGAN,MAIZ HIBRIDOS SIMPLES,Hectareas,50.00
32,Argentina,6,BUENOS AIRES,DUGGAN,SOJA ,Hectareas,292.00
32,Argentina,6,BUENOS AIRES,DUGGAN,TRIGO FIDEOS O CANDEAL VARIEDAD,Hectareas,105.80
32,Argentina,6,BUENOS AIRES,EL ARBOLITO,AVENA ,Hectareas,35.00
32,Argentina,6,BUENOS AIRES,EL ARBOLITO,SOJA ,Hectareas,132.00
32,Argentina,6,BUENOS AIRES,EL ARBOLITO,SORGO GRANIFERO HIBRIDOS,Hectareas,30.00
32,Argentina,6,BUENOS AIRES,EL CHAJA,SOJA ,Hectareas,45.00
32,Argentina,6,BUENOS AIRES,EL DIA,AVENA ,Hectareas,51.00
32,Argentina,6,BUENOS AIRES,EL DIA,AVENA AMARILLA ,Hectareas,35.00
32,Argentina,6,BUENOS AIRES,EL DIA,AVENA BLANCA VARIEDAD,Hectareas,38.00
32,Argentina,6,BUENOS AIRES,EL DIA,CENTENO ,Hectareas,44.00
32,Argentina,6,BUENOS AIRES,EL DIA,SOJA ,Hectareas,312.00
32,Argentina,6,BUENOS AIRES,EL DIA,TRIGO PAN VARIEDADES,Hectareas,117.00
32,Argentina,6,BUENOS AIRES,EL DORADO,SOJA ,Hectareas,37.00
32,Argentina,6,BUENOS AIRES,EL PARAISO (PDO. RAMALLO),MAIZ HIBRIDOS DOBLES,Hectareas,252.53
32,Argentina,6,BUENOS AIRES,EL PARAISO (PDO. RAMALLO),SOJA ,Hectareas,194.00
32,Argentina,6,BUENOS AIRES,EL PARAISO (PDO. RAMALLO),TRIGO PAN VARIEDADES,Hectareas,60.00
32,Argentina,6,BUENOS AIRES,EL PERDIDO,CEBADA CERVECERA ,Hectareas,449.00
32,Argentina,6,BUENOS AIRES,EL RINCON (CHASCOMUS-PDO. CHASCOMUS,SOJA ,Hectareas,50.00
32,Argentina,6,BUENOS AIRES,EL SOCORRO,MAIZ HIBRIDOS DOBLES,Hectareas,88.00
32,Argentina,6,BUENOS AIRES,EL SOCORRO,MAIZ HIBRIDOS SIMPLES,Hectareas,125.00
32,Argentina,6,BUENOS AIRES,EL SOCORRO,SORGO GRANIFERO HIBRIDOS,Hectareas,104.00
32,Argentina,6,BUENOS AIRES,EL SOCORRO,TRIGO PAN VARIEDADES,Hectareas,20.00
32,Argentina,6,BUENOS AIRES,EL TRIUNFO,SOJA ,Hectareas,715.00
32,Argentina,6,BUENOS AIRES,EL TRIUNFO,TRIGO PAN VARIEDADES,Hectareas,20.00
32,Argentina,6,BUENOS AIRES,EMILIO V. BUNGE,SOJA ,Hectareas,50.00
32,Argentina,6,BUENOS AIRES,ENERGIA,AGROPIRO ALARGADO ,Hectareas,200.00
32,Argentina,6,BUENOS AIRES,ENERGIA,SOJA ,Hectareas,37.00
32,Argentina,6,BUENOS AIRES,EREZCANO,SOJA ,Hectareas,110.00
32,Argentina,6,BUENOS AIRES,ESCOBAR,FESTUCA ALTA ,Hectareas,117.00
32,Argentina,6,BUENOS AIRES,ESPARTILLAR (GRAL. PAZ-PDO. GRAL. P,GIRASOL HIBRIDOS SIMPLES,Hectareas,48.00
32,Argentina,6,BUENOS AIRES,ESPARTILLAR (GRAL. PAZ-PDO. GRAL. P,MAIZ HIBRIDOS SIMPLES,Hectareas,230.00
32,Argentina,6,BUENOS AIRES,ESPARTILLAR (PDO. SAAVEDRA),FESTUCA ALTA ,Hectareas,95.00
32,Argentina,6,BUENOS AIRES,ESPARTILLAR (PDO. SAAVEDRA),TRIGO PAN VARIEDADES,Hectareas,157.50
32,Argentina,6,BUENOS AIRES,ESTACION FORESTAL DOMINGO FAUSTINO,SOJA ,Hectareas,335.00
32,Argentina,6,BUENOS AIRES,ESTACION SAN FRANCISCO DE BELLOCQ,SOJA ,Hectareas,50.00
32,Argentina,6,BUENOS AIRES,ESTEBAN A. GASCON,CEBADA CERVECERA ,Hectareas,60.00
32,Argentina,6,BUENOS AIRES,ESTEBAN A. GASCON,TRIGO PAN VARIEDADES,Hectareas,168.00
32,Argentina,6,BUENOS AIRES,EXALTACION DE LA CRUZ,SOJA ,Hectareas,42.00
32,Argentina,6,BUENOS AIRES,FAUZON,SOJA ,Hectareas,135.00
32,Argentina,6,BUENOS AIRES,FERRE,MAIZ HIBRIDOS SIMPLES,Hectareas,40.00
32,Argentina,6,BUENOS AIRES,FERRE,SOJA ,Hectareas,514.00
32,Argentina,6,BUENOS AIRES,FERRE,TRIGO PAN VARIEDADES,Hectareas,323.00
32,Argentina,6,BUENOS AIRES,FLORENTINO AMEGHINO,GIRASOL HIBRIDOS SIMPLES,Hectareas,260.00
32,Argentina,6,BUENOS AIRES,FLORENTINO AMEGHINO,SOJA ,Hectareas,182.00
32,Argentina,6,BUENOS AIRES,FLORENTINO AMEGHINO,SORGO FORRAJERO HIBRIDOS,Hectareas,30.00
32,Argentina,6,BUENOS AIRES,FLORENTINO AMEGHINO,SORGO GRANIFERO HIBRIDOS,Hectareas,85.00
32,Argentina,6,BUENOS AIRES,FLORENTINO AMEGHINO,TRIGO PAN VARIEDADES,Hectareas,50.00
32,Argentina,6,BUENOS AIRES,FONTEZUELA,AVENA BLANCA VARIEDAD,Hectareas,20.00
32,Argentina,6,BUENOS AIRES,FONTEZUELA,LOTUS TENUIS ,Hectareas,20.00
32,Argentina,6,BUENOS AIRES,FONTEZUELA,MAIZ HIBRIDOS SIMPLES,Hectareas,68.00
32,Argentina,6,BUENOS AIRES,FONTEZUELA,SORGO GRANIFERO HIBRIDOS,Hectareas,147.00
32,Argentina,6,BUENOS AIRES,FONTEZUELA,TRIGO PAN VARIEDADES,Hectareas,227.50
32,Argentina,6,BUENOS AIRES,FORTIN OLAVARRIA,SOJA ,Hectareas,432.00
32,Argentina,6,BUENOS AIRES,FORTIN TIBURCIO,SOJA ,Hectareas,225.00
32,Argentina,6,BUENOS AIRES,FORTIN TIBURCIO,SORGO FORRAJERO,Hectareas,96.00
32,Argentina,6,BUENOS AIRES,FORTIN TIBURCIO,SORGO FORRAJERO HIBRIDOS,Hectareas,23.00
32,Argentina,6,BUENOS AIRES,FORTIN TIBURCIO,TRIGO PAN VARIEDADES,Hectareas,70.00
32,Argentina,6,BUENOS AIRES,FRANCISCO AYERZA,SORGO FORRAJERO HIBRIDOS,Hectareas,6.00
32,Argentina,6,BUENOS AIRES,FRANCISCO AYERZA,SORGO GRANIFERO HIBRIDOS,Hectareas,3.00
32,Argentina,6,BUENOS AIRES,FRANCISCO MADERO,TRIGO PAN VARIEDADES,Hectareas,12.00
32,Argentina,6,BUENOS AIRES,GAHAN,GIRASOL HIBRIDOS SIMPLES,Hectareas,10.00
32,Argentina,6,BUENOS AIRES,GAHAN,MAIZ HIBRIDOS DE TRES LINEAS,Hectareas,2.10
32,Argentina,6,BUENOS AIRES,GAHAN,MAIZ HIBRIDOS SIMPLES,Hectareas,880.50
32,Argentina,6,BUENOS AIRES,GAHAN,MAIZ PISINGALLO/REVENTON HIBRIDO,Hectareas,69.00
32,Argentina,6,BUENOS AIRES,GAHAN,SOJA ,Hectareas,68.00
32,Argentina,6,BUENOS AIRES,GAHAN,SORGO GRANIFERO HIBRIDOS,Hectareas,257.50
32,Argentina,6,BUENOS AIRES,GARDEY,CEBADA CERVECERA ,Hectareas,50.00
32,Argentina,6,BUENOS AIRES,GARDEY,LOTUS CORNICULATUS ,Hectareas,53.00
32,Argentina,6,BUENOS AIRES,GARDEY,SOJA ,Hectareas,426.00
32,Argentina,6,BUENOS AIRES,GARRE,TRIGO PAN VARIEDADES,Hectareas,93.60
32,Argentina,6,BUENOS AIRES,GASCON,TRIGO PAN VARIEDADES,Hectareas,40.00
32,Argentina,6,BUENOS AIRES,GENERAL ALVARADO,CEBADILLA CRIOLLA ,Hectareas,75.00
32,Argentina,6,BUENOS AIRES,GENERAL ALVARADO,CEBADILLA PERENNE ,Hectareas,66.00
32,Argentina,6,BUENOS AIRES,GENERAL ALVARADO,FESTUCA ALTA ,Hectareas,178.00
32,Argentina,6,BUENOS AIRES,GENERAL ALVARADO,LOTUS CORNICULATUS ,Hectareas,186.00
32,Argentina,6,BUENOS AIRES,GENERAL ALVARADO,MAIZ HIBRIDOS SIMPLES,Hectareas,437.00
32,Argentina,6,BUENOS AIRES,GENERAL ALVARADO,PASTO OVILLO ,Hectareas,60.00
32,Argentina,6,BUENOS AIRES,GENERAL ALVARADO,TREBOL BLANCO ,Hectareas,541.00
32,Argentina,6,BUENOS AIRES,GENERAL ALVARADO,TRIGO PAN VARIEDADES,Hectareas,316.00
32,Argentina,6,BUENOS AIRES,GENERAL ALVEAR,AGROPIRO ALARGADO ,Hectareas,33.50
32,Argentina,6,BUENOS AIRES,GENERAL ALVEAR,AVENA FORRAJERA,Hectareas,75.00
32,Argentina,6,BUENOS AIRES,GENERAL ALVEAR,CEBADA FORRAJERA ,Hectareas,32.00
32,Argentina,6,BUENOS AIRES,GENERAL ALVEAR,FESTUCA ALTA ,Hectareas,60.00
32,Argentina,6,BUENOS AIRES,GENERAL ALVEAR,RAIGRAS ANUAL ,Hectareas,189.00
32,Argentina,6,BUENOS AIRES,GENERAL ALVEAR,SOJA ,Hectareas,559.00
32,Argentina,6,BUENOS AIRES,GENERAL ALVEAR,TRIGO PAN VARIEDADES,Hectareas,202.00
32,Argentina,6,BUENOS AIRES,GENERAL ARENALES,SOJA ,Hectareas,755.00
32,Argentina,6,BUENOS AIRES,GENERAL ARENALES,SORGO FORRAJERO HIBRIDOS,Hectareas,38.00
32,Argentina,6,BUENOS AIRES,GENERAL ARENALES,TRIGO PAN VARIEDADES,Hectareas,192.00
32,Argentina,6,BUENOS AIRES,GENERAL BELGRANO,SOJA ,Hectareas,202.50
32,Argentina,6,BUENOS AIRES,GENERAL BELGRANO,TRIGO PAN VARIEDADES,Hectareas,160.00
32,Argentina,6,BUENOS AIRES,GENERAL CONESA,AGROPIRO ALARGADO ,Hectareas,60.00
32,Argentina,6,BUENOS AIRES,GENERAL CONESA,FESTUCA ALTA ,Hectareas,115.00
32,Argentina,6,BUENOS AIRES,GENERAL LA MADRID,AVENA ,Hectareas,33.00
32,Argentina,6,BUENOS AIRES,GENERAL LA MADRID,FESTUCA ALTA ,Hectareas,75.00
32,Argentina,6,BUENOS AIRES,GENERAL LA MADRID,MAIZ HIBRIDOS DOBLES,Hectareas,138.00
32,Argentina,6,BUENOS AIRES,GENERAL LA MADRID,MAIZ HIBRIDOS SIMPLES,Hectareas,356.50
32,Argentina,6,BUENOS AIRES,GENERAL LA MADRID,TRIGO PAN VARIEDADES,Hectareas,50.00
32,Argentina,6,BUENOS AIRES,GENERAL MADARIAGA,FESTUCA ALTA ,Hectareas,51.00
32,Argentina,6,BUENOS AIRES,GENERAL MADARIAGA,SOJA ,Hectareas,97.00
32,Argentina,6,BUENOS AIRES,GENERAL MADARIAGA,TRIGO PAN VARIEDADES,Hectareas,68.00
32,Argentina,6,BUENOS AIRES,GENERAL O BRIEN,GIRASOL HIBRIDOS SIMPLES,Hectareas,75.00
32,Argentina,6,BUENOS AIRES,GENERAL O BRIEN,SOJA ,Hectareas,140.00
32,Argentina,6,BUENOS AIRES,GENERAL O BRIEN,SORGO GRANIFERO HIBRIDOS,Hectareas,104.00
32,Argentina,6,BUENOS AIRES,GENERAL PINTO,SOJA ,Hectareas,645.00
32,Argentina,6,BUENOS AIRES,GENERAL PINTO,SORGO FORRAJERO HIBRIDOS,Hectareas,75.00
32,Argentina,6,BUENOS AIRES,GENERAL PINTO,TRIGO PAN VARIEDADES,Hectareas,586.00
32,Argentina,6,BUENOS AIRES,GENERAL PIRAN,FESTUCA ALTA ,Hectareas,42.00
32,Argentina,6,BUENOS AIRES,GENERAL PIRAN,RAIGRAS ANUAL ,Hectareas,165.00
32,Argentina,6,BUENOS AIRES,GENERAL PUEYRREDON,MAIZ HIBRIDOS SIMPLES,Hectareas,130.00
32,Argentina,6,BUENOS AIRES,GENERAL PUEYRREDON,PASTO OVILLO ,Hectareas,25.00
32,Argentina,6,BUENOS AIRES,GENERAL PUEYRREDON,SOJA ,Hectareas,15.80
32,Argentina,6,BUENOS AIRES,GENERAL ROJO,MAIZ HIBRIDOS SIMPLES,Hectareas,398.90
32,Argentina,6,BUENOS AIRES,GENERAL ROJO,SOJA ,Hectareas,124.20
32,Argentina,6,BUENOS AIRES,GENERAL ROJO,TRIGO PAN VARIEDADES,Hectareas,38.00
32,Argentina,6,BUENOS AIRES,GENERAL VILLEGAS,AVENA BLANCA VARIEDAD,Hectareas,30.00
32,Argentina,6,BUENOS AIRES,GENERAL VILLEGAS,CEBADA CERVECERA ,Hectareas,426.00
32,Argentina,6,BUENOS AIRES,GENERAL VILLEGAS,CENTENO ,Hectareas,52.00
32,Argentina,6,BUENOS AIRES,GENERAL VILLEGAS,FESTUCA ALTA ,Hectareas,60.00
32,Argentina,6,BUENOS AIRES,GENERAL VILLEGAS,GIRASOL HIBRIDOS SIMPLES,Hectareas,100.00
32,Argentina,6,BUENOS AIRES,GENERAL VILLEGAS,SOJA ,Hectareas,1002.00
32,Argentina,6,BUENOS AIRES,GENERAL VILLEGAS,SORGO FORRAJERO HIBRIDOS,Hectareas,161.00
32,Argentina,6,BUENOS AIRES,GENERAL VILLEGAS,TRIGO FIDEOS O CANDEAL VARIEDAD,Hectareas,219.50
32,Argentina,6,BUENOS AIRES,GOBERNADOR CASTRO,SOJA ,Hectareas,338.00
32,Argentina,6,BUENOS AIRES,GOBERNADOR CASTRO,TRIGO PAN VARIEDADES,Hectareas,324.00
32,Argentina,6,BUENOS AIRES,GOBERNADOR UGARTE,SOJA ,Hectareas,39.00
32,Argentina,6,BUENOS AIRES,GONZALES CHAVES,CEBADA CERVECERA ,Hectareas,84.00
32,Argentina,6,BUENOS AIRES,GONZALES CHAVES,PAPA VARIEDAD,Hectareas,766.96
32,Argentina,6,BUENOS AIRES,GONZALES CHAVES,TRIGO FIDEOS O CANDEAL VARIEDAD,Hectareas,230.00
32,Argentina,6,BUENOS AIRES,GONZALES CHAVES,TRIGO PAN LINEA,Hectareas,18.00
32,Argentina,6,BUENOS AIRES,GONZALES CHAVES,TRIGO PAN VARIEDADES,Hectareas,87.00
32,Argentina,6,BUENOS AIRES,GONZALEZ CHAVES,CEBADA CERVECERA ,Hectareas,171.00
32,Argentina,6,BUENOS AIRES,GONZALEZ MORENO,SOJA ,Hectareas,995.00
32,Argentina,6,BUENOS AIRES,GORCHS,SOJA ,Hectareas,223.00
32,Argentina,6,BUENOS AIRES,GOROSTIAGA,SOJA ,Hectareas,400.00
32,Argentina,6,BUENOS AIRES,GOROSTIAGA,TRIGO PAN VARIEDADES,Hectareas,220.00
32,Argentina,6,BUENOS AIRES,GUAMINI,AGROPIRO ALARGADO ,Hectareas,35.00
32,Argentina,6,BUENOS AIRES,GUAMINI,AVENA BLANCA VARIEDAD,Hectareas,140.00
32,Argentina,6,BUENOS AIRES,GUAMINI,CEBADA FORRAJERA ,Hectareas,117.00
32,Argentina,6,BUENOS AIRES,GUAMINI,FESTUCA ALTA ,Hectareas,66.00
32,Argentina,6,BUENOS AIRES,GUAMINI,RAIGRAS ANUAL ,Hectareas,177.00
32,Argentina,6,BUENOS AIRES,GUAMINI,SOJA ,Hectareas,243.00
32,Argentina,6,BUENOS AIRES,GUAMINI,TREBOL BLANCO ,Hectareas,150.00
32,Argentina,6,BUENOS AIRES,GUAMINI,TRIGO PAN VARIEDADES,Hectareas,66.00
32,Argentina,6,BUENOS AIRES,GUAMINI,TRITICALE ,Hectareas,100.00
32,Argentina,6,BUENOS AIRES,GUANACO,AVENA BLANCA VARIEDAD,Hectareas,42.00
32,Argentina,6,BUENOS AIRES,GUANACO,TRIGO PAN VARIEDADES,Hectareas,45.00
32,Argentina,6,BUENOS AIRES,GUERRICO,ALFALFA ,Hectareas,7.00
32,Argentina,6,BUENOS AIRES,GUERRICO,AVENA ,Hectareas,100.00
32,Argentina,6,BUENOS AIRES,GUERRICO,AVENA BLANCA VARIEDAD,Hectareas,30.00
32,Argentina,6,BUENOS AIRES,GUERRICO,AVENA FORRAJERA,Hectareas,100.00
32,Argentina,6,BUENOS AIRES,GUERRICO,CEBADILLA CRIOLLA ,Hectareas,15.00
32,Argentina,6,BUENOS AIRES,GUERRICO,FESTUCA ALTA ,Hectareas,40.00
