profile_id,profile_identifier,latitude,longitude,country_code,tipo,fecha,orden,source,contact,license,coordenadas,geom,perfil_duplicado
21554,1189sisinta,-34.804221,-59.742496,ARG,perfil de suelo,01/01/1900,Mollisols,sisINTA (sisinta.inta.gob.ar),olmedo.guillermo@inta.gob.ar,CC-BY,,0101000020E610000096B4E21B0ADF4DC0D2E0B6B6F06641C0,0
21555,1190sisinta,-34.676503,-59.830186,ARG,perfil de suelo,01/01/1900,Mollisols,sisINTA (sisinta.inta.gob.ar),olmedo.guillermo@inta.gob.ar,CC-BY,,0101000020E61000006CCCEB8843EA4DC0AC527AA6975641C0,0
21556,1191sisinta,-31.633018,-60.23577,ARG,perfil de suelo,01/01/1900,Mollisols,sisINTA (sisinta.inta.gob.ar),olmedo.guillermo@inta.gob.ar,CC-BY,,0101000020E610000060B01BB62D1E4EC082C7B7770DA23FC0,0
21557,1192sisinta,-31.345804,-59.876597,ARG,perfil de suelo,01/01/1900,Mollisols,sisINTA (sisinta.inta.gob.ar),olmedo.guillermo@inta.gob.ar,CC-BY,,0101000020E6100000C7629B5434F04DC074D3669C86583FC0,0
21558,1193sisinta,-31.450136,-59.610584,ARG,perfil de suelo,01/01/1900,Alfisols,sisINTA (sisinta.inta.gob.ar),olmedo.guillermo@inta.gob.ar,CC-BY,,0101000020E6100000FEBAD39D27CE4DC094C0E61C3C733FC0,0
21559,1195sisinta,-31.324498,-59.415956,ARG,perfil de suelo,01/01/1900,Alfisols,sisINTA (sisinta.inta.gob.ar),olmedo.guillermo@inta.gob.ar,CC-BY,,0101000020E61000009949D40B3EB54DC00E9E094D12533FC0,0
21560,1196sisinta,-31.677787,-60.051756,ARG,perfil de suelo,01/01/1900,Alfisols,sisINTA (sisinta.inta.gob.ar),olmedo.guillermo@inta.gob.ar,CC-BY,,0101000020E610000096AFCBF09F064EC069A7E67283AD3FC0,0
21561,1197sisinta,-31.368714,-58.107506,ARG,perfil de suelo,01/01/1900,Entisols,sisINTA (sisinta.inta.gob.ar),olmedo.guillermo@inta.gob.ar,CC-BY,,0101000020E6100000D80FB1C1C20D4DC0CD936B0A645E3FC0,0
21562,1198sisinta,-31.389848,-59.762611,ARG,perfil de suelo,01/01/1900,Mollisols,sisINTA (sisinta.inta.gob.ar),olmedo.guillermo@inta.gob.ar,CC-BY,,0101000020E6100000F148BC3C9DE14DC038691A14CD633FC0,0
21563,1199sisinta,-31.485665,-59.847194,ARG,perfil de suelo,01/01/1900,Mollisols,sisINTA (sisinta.inta.gob.ar),olmedo.guillermo@inta.gob.ar,CC-BY,,0101000020E610000008AF5DDA70EC4DC0D5CF9B8A547C3FC0,0
21564,1200sisinta,-31.387484,-59.782758,ARG,perfil de suelo,01/01/1900,Alfisols,sisINTA (sisinta.inta.gob.ar),olmedo.guillermo@inta.gob.ar,CC-BY,,0101000020E61000005857056A31E44DC028B9C32632633FC0,0
21565,1201sisinta,-31.366425,-59.61881,ARG,perfil de suelo,01/01/1900,Mollisols,sisINTA (sisinta.inta.gob.ar),olmedo.guillermo@inta.gob.ar,CC-BY,,0101000020E61000000938842A35CF4DC0D26F5F07CE5D3FC0,0
21566,1202sisinta,-31.211776,-59.415854,ARG,perfil de suelo,01/01/1900,Vertisols,sisINTA (sisinta.inta.gob.ar),olmedo.guillermo@inta.gob.ar,CC-BY,,0101000020E610000095F430B43AB54DC0E413B2F336363FC0,0
21567,1203sisinta,-31.244038,-59.384313,ARG,perfil de suelo,01/01/1900,Alfisols,sisINTA (sisinta.inta.gob.ar),olmedo.guillermo@inta.gob.ar,CC-BY,,0101000020E6100000BD361B2B31B14DC033FB3C46793E3FC0,0
21568,1204sisinta,-31.075674,-59.460602,ARG,perfil de suelo,01/01/1900,Mollisols,sisINTA (sisinta.inta.gob.ar),olmedo.guillermo@inta.gob.ar,CC-BY,,0101000020E6100000713C9F01F5BA4DC052280B5F5F133FC0,0
21569,1205sisinta,-32.954857,-59.570071,ARG,perfil de suelo,01/01/1900,Mollisols,sisINTA (sisinta.inta.gob.ar),olmedo.guillermo@inta.gob.ar,CC-BY,,0101000020E6100000F2B22616F8C84DC0A7AD11C1387A40C0,0
21570,1206sisinta,-32.921128,-59.544739,ARG,perfil de suelo,01/01/1900,Mollisols,sisINTA (sisinta.inta.gob.ar),olmedo.guillermo@inta.gob.ar,CC-BY,,0101000020E610000089EDEE01BAC54DC007B7B585E77540C0,0
21571,1207sisinta,-32.888102,-59.54496,ARG,perfil de suelo,01/01/1900,Mollisols,sisINTA (sisinta.inta.gob.ar),olmedo.guillermo@inta.gob.ar,CC-BY,,0101000020E610000068D0D03FC1C54DC090C18A53AD7140C0,0
21572,1208sisinta,-32.71649,-59.583818,ARG,perfil de suelo,01/01/1900,Mollisols,sisINTA (sisinta.inta.gob.ar),olmedo.guillermo@inta.gob.ar,CC-BY,,0101000020E61000007768588CBACA4DC09DF4BEF1B55B40C0,0
21573,1209sisinta,-32.819013,-59.645297,ARG,perfil de suelo,01/01/1900,Mollisols,sisINTA (sisinta.inta.gob.ar),olmedo.guillermo@inta.gob.ar,CC-BY,,0101000020E61000007C9A931799D24DC0DAFF006BD56840C0,0
21574,1210sisinta,-32.855654,-59.68025,ARG,perfil de suelo,01/01/1900,Mollisols,sisINTA (sisinta.inta.gob.ar),olmedo.guillermo@inta.gob.ar,CC-BY,,0101000020E6100000508D976E12D74DC08658FD11866D40C0,0
21575,1211sisinta,-32.600983,-59.576318,ARG,perfil de suelo,01/01/1900,Mollisols,sisINTA (sisinta.inta.gob.ar),olmedo.guillermo@inta.gob.ar,CC-BY,,0101000020E61000004E0CC9C9C4C94DC0DA39CD02ED4C40C0,0
21576,1212sisinta,-32.786559,-59.693176,ARG,perfil de suelo,01/01/1900,Mollisols,sisINTA (sisinta.inta.gob.ar),olmedo.guillermo@inta.gob.ar,CC-BY,,0101000020E6100000A12FBDFDB9D84DC0EEAF1EF7AD6440C0,0
21577,1213sisinta,-32.761948,-59.762167,ARG,perfil de suelo,01/01/1900,Mollisols,sisINTA (sisinta.inta.gob.ar),olmedo.guillermo@inta.gob.ar,CC-BY,,0101000020E6100000938B31B08EE14DC055A01683876140C0,0
21578,1214sisinta,-32.606685,-59.769362,ARG,perfil de suelo,01/01/1900,Mollisols,sisINTA (sisinta.inta.gob.ar),olmedo.guillermo@inta.gob.ar,CC-BY,,0101000020E610000080643A747AE24DC0A4FCA4DAA74D40C0,0
21579,1215sisinta,-33.102471,-59.272674,ARG,perfil de suelo,01/01/1900,Entisols,sisINTA (sisinta.inta.gob.ar),olmedo.guillermo@inta.gob.ar,CC-BY,,0101000020E6100000193C4CFBE6A24DC0EBE40CC51D8D40C0,0
21580,1216sisinta,-33.13198,-59.467098,ARG,perfil de suelo,01/01/1900,Alfisols,sisINTA (sisinta.inta.gob.ar),olmedo.guillermo@inta.gob.ar,CC-BY,,0101000020E6100000750305DEC9BB4DC0F0DC7BB8E49040C0,0
21581,1217sisinta,-33.112319,-59.574993,ARG,perfil de suelo,01/01/1900,Alfisols,sisINTA (sisinta.inta.gob.ar),olmedo.guillermo@inta.gob.ar,CC-BY,,0101000020E6100000E736E15E99C94DC016DC0F78608E40C0,0
21582,1218sisinta,-32.837552,-59.173223,ARG,perfil de suelo,01/01/1900,Mollisols,sisINTA (sisinta.inta.gob.ar),olmedo.guillermo@inta.gob.ar,CC-BY,,0101000020E61000001FF5D72B2C964DC0865968E7346B40C0,0
21583,1219sisinta,-32.64059,-59.754988,ARG,perfil de suelo,01/01/1900,Mollisols,sisINTA (sisinta.inta.gob.ar),olmedo.guillermo@inta.gob.ar,CC-BY,,0101000020E6100000AC6F6072A3E04DC0841266DAFE5140C0,0
21584,1220sisinta,-32.899625,-59.762969,ARG,perfil de suelo,01/01/1900,Alfisols,sisINTA (sisinta.inta.gob.ar),olmedo.guillermo@inta.gob.ar,CC-BY,,0101000020E6100000506EDBF7A8E14DC0FED478E9267340C0,0
21585,1221sisinta,-31.659336,-58.102499,ARG,perfil de suelo,01/01/1900,Mollisols,sisINTA (sisinta.inta.gob.ar),olmedo.guillermo@inta.gob.ar,CC-BY,,0101000020E6100000B56FEEAF1E0D4DC051137D3ECAA83FC0,0
21586,1222sisinta,-31.368462,-58.113021,ARG,perfil de suelo,01/01/1900,Entisols,sisINTA (sisinta.inta.gob.ar),olmedo.guillermo@inta.gob.ar,CC-BY,,0101000020E61000007061DD78770E4DC09AD18F86535E3FC0,0
21587,1223sisinta,-31.356321,-58.116206,ARG,perfil de suelo,01/01/1900,Entisols,sisINTA (sisinta.inta.gob.ar),olmedo.guillermo@inta.gob.ar,CC-BY,,0101000020E6100000ABCC94D6DF0E4DC0C6E061DA375B3FC0,0
21588,1224sisinta,-31.356403,-58.114646,ARG,perfil de suelo,01/01/1900,Inceptisols,sisINTA (sisinta.inta.gob.ar),olmedo.guillermo@inta.gob.ar,CC-BY,,0101000020E6100000014F5AB8AC0E4DC040321D3A3D5B3FC0,0
21589,1225sisinta,-32.965768,-59.749693,ARG,perfil de suelo,01/01/1900,Alfisols,sisINTA (sisinta.inta.gob.ar),olmedo.guillermo@inta.gob.ar,CC-BY,,0101000020E61000002385B2F0F5DF4DC0FCC22B499E7B40C0,0
21590,1226sisinta,-32.584669,-59.261118,ARG,perfil de suelo,01/01/1900,Vertisols,sisINTA (sisinta.inta.gob.ar),olmedo.guillermo@inta.gob.ar,CC-BY,,0101000020E6100000CF328B506CA14DC015FE0C6FD64A40C0,0
21591,1227sisinta,-32.14476,-59.361199,ARG,perfil de suelo,01/01/1900,Mollisols,sisINTA (sisinta.inta.gob.ar),olmedo.guillermo@inta.gob.ar,CC-BY,,0101000020E6100000882CD2C43BAE4DC06DE2E47E871240C0,0
21592,1228sisinta,-32.089463,-59.323153,ARG,perfil de suelo,01/01/1900,Vertisols,sisINTA (sisinta.inta.gob.ar),olmedo.guillermo@inta.gob.ar,CC-BY,,0101000020E6100000594DD7135DA94DC0DD990986730B40C0,0
21593,1229sisinta,-34.645922,-59.71586,ARG,perfil de suelo,01/01/1900,Mollisols,sisINTA (sisinta.inta.gob.ar),olmedo.guillermo@inta.gob.ar,CC-BY,,0101000020E6100000DD41EC4CA1DB4DC02AE27492AD5241C0,0
21594,1230sisinta,-31.970716,-59.341228,ARG,perfil de suelo,01/01/1900,Vertisols,sisINTA (sisinta.inta.gob.ar),olmedo.guillermo@inta.gob.ar,CC-BY,,0101000020E6100000603DEE5BADAB4DC035B401D880F83FC0,0
21595,1231sisinta,-34.80044,-59.908505,ARG,perfil de suelo,01/01/1900,Mollisols,sisINTA (sisinta.inta.gob.ar),olmedo.guillermo@inta.gob.ar,CC-BY,,0101000020E610000051A04FE449F44DC0833463D1746641C0,0
21596,1232sisinta,-31.934036,-59.266195,ARG,perfil de suelo,01/01/1900,Vertisols,sisINTA (sisinta.inta.gob.ar),olmedo.guillermo@inta.gob.ar,CC-BY,,0101000020E6100000EBAD81AD12A24DC06249B9FB1CEF3FC0,0
21597,1233sisinta,-34.728324,-59.973459,ARG,perfil de suelo,01/01/1900,Mollisols,sisINTA (sisinta.inta.gob.ar),olmedo.guillermo@inta.gob.ar,CC-BY,,0101000020E6100000997FF44D9AFC4DC02A7288B8395D41C0,0
21598,1234sisinta,-32.093497,-59.111722,ARG,perfil de suelo,01/01/1900,Alfisols,sisINTA (sisinta.inta.gob.ar),olmedo.guillermo@inta.gob.ar,CC-BY,,0101000020E6100000321F10E84C8E4DC016A3AEB5F70B40C0,0
21599,1235sisinta,-32.093239,-59.116538,ARG,perfil de suelo,01/01/1900,Mollisols,sisINTA (sisinta.inta.gob.ar),olmedo.guillermo@inta.gob.ar,CC-BY,,0101000020E6100000E15E99B7EA8E4DC01ADB6B41EF0B40C0,0
21600,1236sisinta,-34.869722,-59.0675,ARG,perfil de suelo,01/01/1900,Alfisols,sisINTA (sisinta.inta.gob.ar),olmedo.guillermo@inta.gob.ar,CC-BY,,0101000020E6100000713D0AD7A3884DC04D4EED0C536F41C0,0
21601,1237sisinta,-31.44775,-58.463762,ARG,perfil de suelo,01/01/1900,Vertisols,sisINTA (sisinta.inta.gob.ar),olmedo.guillermo@inta.gob.ar,CC-BY,,0101000020E610000054909F8D5C3B4DC0B4C876BE9F723FC0,0
21602,1238sisinta,-34.781208,-59.590603,ARG,perfil de suelo,01/01/1900,Mollisols,sisINTA (sisinta.inta.gob.ar),olmedo.guillermo@inta.gob.ar,CC-BY,,0101000020E6100000B2F50CE198CB4DC0D1AFAD9FFE6341C0,0
21603,1239sisinta,-34.771411,-59.596513,ARG,perfil de suelo,01/01/1900,Mollisols,sisINTA (sisinta.inta.gob.ar),olmedo.guillermo@inta.gob.ar,CC-BY,,0101000020E6100000C651B9895ACC4DC028637C98BD6241C0,0
21604,1240sisinta,-34.713065,-59.609153,ARG,perfil de suelo,01/01/1900,Alfisols,sisINTA (sisinta.inta.gob.ar),olmedo.guillermo@inta.gob.ar,CC-BY,,0101000020E610000051A1BAB9F8CD4DC00C76C3B6455B41C0,0
21605,1241sisinta,-34.726943,-59.600916,ARG,perfil de suelo,01/01/1900,Mollisols,sisINTA (sisinta.inta.gob.ar),olmedo.guillermo@inta.gob.ar,CC-BY,,0101000020E610000052D2C3D0EACC4DC02F87DD770C5D41C0,0
21606,1243sisinta,-34.749437,-59.723042,ARG,perfil de suelo,01/01/1900,Mollisols,sisINTA (sisinta.inta.gob.ar),olmedo.guillermo@inta.gob.ar,CC-BY,,0101000020E610000035D1E7A38CDC4DC0C8B4368DED5F41C0,0
21607,1244sisinta,-34.764228,-59.728547,ARG,perfil de suelo,01/01/1900,Alfisols,sisINTA (sisinta.inta.gob.ar),olmedo.guillermo@inta.gob.ar,CC-BY,,0101000020E6100000A94C310741DD4DC000581D39D26141C0,0
21608,1245sisinta,-38.769167,-62.670556,ARG,perfil de suelo,01/01/1900,Entisols,sisINTA (sisinta.inta.gob.ar),olmedo.guillermo@inta.gob.ar,CC-BY,,0101000020E61000007B116DC7D4554FC0CB147310746243C0,0
21609,1246sisinta,-34.864839,-59.551319,ARG,perfil de suelo,01/01/1900,Alfisols,sisINTA (sisinta.inta.gob.ar),olmedo.guillermo@inta.gob.ar,CC-BY,,0101000020E6100000EB54F99E91C64DC016A75A0BB36E41C0,0
21610,1247sisinta,-34.877088,-59.556355,ARG,perfil de suelo,01/01/1900,S/D,sisINTA (sisinta.inta.gob.ar),olmedo.guillermo@inta.gob.ar,CC-BY,,0101000020E6100000A9FB00A436C74DC066DB696B447041C0,0
21611,1249sisinta,-34.928456,-59.912659,ARG,perfil de suelo,01/01/1900,Mollisols,sisINTA (sisinta.inta.gob.ar),olmedo.guillermo@inta.gob.ar,CC-BY,,0101000020E610000035B39602D2F44DC032E36DA5D77641C0,0
21612,1250sisinta,-34.942208,-59.907259,ARG,perfil de suelo,01/01/1900,S/D,sisINTA (sisinta.inta.gob.ar),olmedo.guillermo@inta.gob.ar,CC-BY,,0101000020E610000037001B1021F44DC0C90391459A7841C0,0
21613,1251sisinta,-34.937021,-59.853326,ARG,perfil de suelo,01/01/1900,S/D,sisINTA (sisinta.inta.gob.ar),olmedo.guillermo@inta.gob.ar,CC-BY,,0101000020E6100000CB694FC939ED4DC02655DB4DF07741C0,0
21614,1252sisinta,-34.951951,-59.856064,ARG,perfil de suelo,01/01/1900,S/D,sisINTA (sisinta.inta.gob.ar),olmedo.guillermo@inta.gob.ar,CC-BY,,0101000020E610000038A4518193ED4DC07F32C687D97941C0,0
21615,1253sisinta,-38.728056,-62.609167,ARG,perfil de suelo,01/01/1900,Entisols,sisINTA (sisinta.inta.gob.ar),olmedo.guillermo@inta.gob.ar,CC-BY,,0101000020E6100000B6662B2FF94D4FC00BD462F0305D43C0,0
21616,1254sisinta,-39.093697,-62.358936,ARG,perfil de suelo,01/01/1900,Entisols,sisINTA (sisinta.inta.gob.ar),olmedo.guillermo@inta.gob.ar,CC-BY,,0101000020E6100000B4AD669DF12D4FC0DD5D6743FE8B43C0,0
21617,1255sisinta,-38.8988,-62.654372,ARG,perfil de suelo,01/01/1900,Mollisols,sisINTA (sisinta.inta.gob.ar),olmedo.guillermo@inta.gob.ar,CC-BY,,0101000020E610000085B53176C2534FC089D2DEE00B7343C0,0
21618,1256sisinta,-39.379772,-62.01485,ARG,perfil de suelo,01/01/1900,Entisols,sisINTA (sisinta.inta.gob.ar),olmedo.guillermo@inta.gob.ar,CC-BY,,0101000020E61000003D2CD49AE6014FC0E0F76F5E9CB043C0,0
21619,1257sisinta,-27.4688,-56.612817,ARG,perfil de suelo,01/01/1900,Inceptisols,sisINTA (sisinta.inta.gob.ar),olmedo.guillermo@inta.gob.ar,CC-BY,,0101000020E610000067B796C9704E4CC0645DDC4603783BC0,0
21620,1258sisinta,-39.258958,-62.364219,ARG,perfil de suelo,01/01/1900,Entisols,sisINTA (sisinta.inta.gob.ar),olmedo.guillermo@inta.gob.ar,CC-BY,,0101000020E610000079CA6ABA9E2E4FC0CF84268925A143C0,0
21621,1259sisinta,-34.96003,-59.870348,ARG,perfil de suelo,01/01/1900,Mollisols,sisINTA (sisinta.inta.gob.ar),olmedo.guillermo@inta.gob.ar,CC-BY,,0101000020E6100000CB11329067EF4DC0E6965643E27A41C0,0
21622,125sisinta,-35.435833,-60.7425,ARG,perfil de suelo,01/01/1900,Mollisols,sisINTA (sisinta.inta.gob.ar),olmedo.guillermo@inta.gob.ar,CC-BY,,0101000020E6100000D7A3703D0A5F4EC040C23060C9B741C0,1
21623,1262sisinta,-38.939481,-62.781267,ARG,perfil de suelo,01/01/1900,Mollisols,sisINTA (sisinta.inta.gob.ar),olmedo.guillermo@inta.gob.ar,CC-BY,,0101000020E6100000D6389B8E00644FC0501BD5E9407843C0,0
21624,1263sisinta,-34.834489,-59.76614,ARG,perfil de suelo,01/01/1900,Mollisols,sisINTA (sisinta.inta.gob.ar),olmedo.guillermo@inta.gob.ar,CC-BY,,0101000020E6100000271422E010E24DC095EF1989D06A41C0,0
21625,1264sisinta,-34.888701,-59.606934,ARG,perfil de suelo,01/01/1900,Mollisols,sisINTA (sisinta.inta.gob.ar),olmedo.guillermo@inta.gob.ar,CC-BY,,0101000020E61000004D6A6803B0CD4DC0147651F4C07141C0,0
21626,1266sisinta,-34.960441,-59.687561,ARG,perfil de suelo,01/01/1900,S/D,sisINTA (sisinta.inta.gob.ar),olmedo.guillermo@inta.gob.ar,CC-BY,,0101000020E6100000A680B4FF01D84DC0685E0EBBEF7A41C0,0
21627,1267sisinta,-38.736653,-62.611856,ARG,perfil de suelo,01/01/1900,Entisols,sisINTA (sisinta.inta.gob.ar),olmedo.guillermo@inta.gob.ar,CC-BY,,0101000020E610000042EE224C514E4FC009C03FA54A5E43C0,0
21628,1268sisinta,-34.836315,-59.746556,ARG,perfil de suelo,01/01/1900,Alfisols,sisINTA (sisinta.inta.gob.ar),olmedo.guillermo@inta.gob.ar,CC-BY,,0101000020E6100000F850A2258FDF4DC0BE13B35E0C6B41C0,0
21629,1269sisinta,-38.773747,-62.215928,ARG,perfil de suelo,01/01/1900,Entisols,sisINTA (sisinta.inta.gob.ar),olmedo.guillermo@inta.gob.ar,CC-BY,,0101000020E610000035255987A31B4FC0663046240A6343C0,0
21630,1271sisinta,-39.314142,-62.168466,ARG,perfil de suelo,01/01/1900,Mollisols,sisINTA (sisinta.inta.gob.ar),olmedo.guillermo@inta.gob.ar,CC-BY,,0101000020E6100000753E3C4B90154FC0672618CE35A843C0,0
21631,1272sisinta,-38.727758,-62.913303,ARG,perfil de suelo,01/01/1900,Mollisols,sisINTA (sisinta.inta.gob.ar),olmedo.guillermo@inta.gob.ar,CC-BY,,0101000020E61000005A2BDA1CE7744FC081B3942C275D43C0,0
21632,1273sisinta,-38.817728,-62.767567,ARG,perfil de suelo,01/01/1900,Entisols,sisINTA (sisinta.inta.gob.ar),olmedo.guillermo@inta.gob.ar,CC-BY,,0101000020E6100000923EADA23F624FC00283A44FAB6843C0,0
21633,1274sisinta,-38.893047,-62.477964,ARG,perfil de suelo,01/01/1900,Entisols,sisINTA (sisinta.inta.gob.ar),olmedo.guillermo@inta.gob.ar,CC-BY,,0101000020E61000002A55A2EC2D3D4FC03D65355D4F7243C0,0
21634,1275sisinta,-34.957173,-59.665639,ARG,perfil de suelo,01/01/1900,Mollisols,sisINTA (sisinta.inta.gob.ar),olmedo.guillermo@inta.gob.ar,CC-BY,,0101000020E610000098F8A3A833D54DC09ECE15A5847A41C0,0
21635,1278sisinta,-34.990895,-59.704499,ARG,perfil de suelo,01/01/1900,Mollisols,sisINTA (sisinta.inta.gob.ar),olmedo.guillermo@inta.gob.ar,CC-BY,,0101000020E61000004888F2052DDA4DC08D62B9A5D57E41C0,0
21636,1282sisinta,-38.805656,-62.965144,ARG,perfil de suelo,01/01/1900,Mollisols,sisINTA (sisinta.inta.gob.ar),olmedo.guillermo@inta.gob.ar,CC-BY,,0101000020E61000001FF7ADD6897B4FC0C0E95DBC1F6743C0,0
21637,1283sisinta,-38.846508,-62.9732,ARG,perfil de suelo,01/01/1900,Entisols,sisINTA (sisinta.inta.gob.ar),olmedo.guillermo@inta.gob.ar,CC-BY,,0101000020E6100000CD3B4ED1917C4FC0B4E6C75F5A6C43C0,0
21638,1284sisinta,-38.706192,-62.976775,ARG,perfil de suelo,01/01/1900,Mollisols,sisINTA (sisinta.inta.gob.ar),olmedo.guillermo@inta.gob.ar,CC-BY,,0101000020E6100000744694F6067D4FC03259DC7F645A43C0,0
21639,1285sisinta,-38.960406,-62.346186,ARG,perfil de suelo,01/01/1900,Mollisols,sisINTA (sisinta.inta.gob.ar),olmedo.guillermo@inta.gob.ar,CC-BY,,0101000020E6100000A22AA6D24F2C4FC0EB707495EE7A43C0,0
21640,1286sisinta,-34.786111,-59.377778,ARG,perfil de suelo,01/01/1900,Mollisols,sisINTA (sisinta.inta.gob.ar),olmedo.guillermo@inta.gob.ar,CC-BY,,0101000020E6100000FB928D075BB04DC04F0306499F6441C0,0
21641,1287sisinta,-29.763667,-57.997167,ARG,perfil de suelo,01/01/1900,Mollisols,sisINTA (sisinta.inta.gob.ar),olmedo.guillermo@inta.gob.ar,CC-BY,,0101000020E610000041D3122BA3FF4CC0D10836AE7FC33DC0,0
21642,1288sisinta,-38.674772,-62.849639,ARG,perfil de suelo,01/01/1900,Mollisols,sisINTA (sisinta.inta.gob.ar),olmedo.guillermo@inta.gob.ar,CC-BY,,0101000020E6100000FD3383F8C06C4FC0D520CCED5E5643C0,0
21643,1289sisinta,-34.739499,-59.504242,ARG,perfil de suelo,01/01/1900,S/D,sisINTA (sisinta.inta.gob.ar),olmedo.guillermo@inta.gob.ar,CC-BY,,0101000020E610000083A279008BC04DC05D363AE7A75E41C0,0
21644,1290sisinta,-34.706357,-59.486146,ARG,perfil de suelo,01/01/1900,Alfisols,sisINTA (sisinta.inta.gob.ar),olmedo.guillermo@inta.gob.ar,CC-BY,,0101000020E6100000658A39083ABE4DC07C26FBE7695A41C0,0
21645,1291sisinta,-38.769697,-62.667964,ARG,perfil de suelo,01/01/1900,Entisols,sisINTA (sisinta.inta.gob.ar),olmedo.guillermo@inta.gob.ar,CC-BY,,0101000020E6100000E27327D87F554FC0276A696E856243C0,0
21646,1292sisinta,-38.969111,-62.736967,ARG,perfil de suelo,01/01/1900,Mollisols,sisINTA (sisinta.inta.gob.ar),olmedo.guillermo@inta.gob.ar,CC-BY,,0101000020E6100000999D45EF545E4FC0D09849D40B7C43C0,0
21647,1293sisinta,-38.885731,-62.964592,ARG,perfil de suelo,01/01/1900,Mollisols,sisINTA (sisinta.inta.gob.ar),olmedo.guillermo@inta.gob.ar,CC-BY,,0101000020E6100000DBFD2AC0777B4FC0D50627A25F7143C0,0
21648,1294sisinta,-34.793968,-59.255185,ARG,perfil de suelo,01/01/1900,Mollisols,sisINTA (sisinta.inta.gob.ar),olmedo.guillermo@inta.gob.ar,CC-BY,,0101000020E610000002B7EEE6A9A04DC0070951BEA06541C0,0
21649,1295sisinta,-34.7444,-59.528493,ARG,perfil de suelo,01/01/1900,Alfisols,sisINTA (sisinta.inta.gob.ar),olmedo.guillermo@inta.gob.ar,CC-BY,,0101000020E61000001C959BA8A5C34DC03A92CB7F485F41C0,0
21650,1296sisinta,-38.716531,-62.552647,ARG,perfil de suelo,01/01/1900,Entisols,sisINTA (sisinta.inta.gob.ar),olmedo.guillermo@inta.gob.ar,CC-BY,,0101000020E6100000C39D0B23BD464FC0FCC8AD49B75B43C0,0
21651,1297sisinta,-38.862897,-62.684669,ARG,perfil de suelo,01/01/1900,Mollisols,sisINTA (sisinta.inta.gob.ar),olmedo.guillermo@inta.gob.ar,CC-BY,,0101000020E6100000E2CAD93BA3574FC08368AD68736E43C0,0
21652,1298sisinta,-34.803837,-59.271634,ARG,perfil de suelo,01/01/1900,S/D,sisINTA (sisinta.inta.gob.ar),olmedo.guillermo@inta.gob.ar,CC-BY,,0101000020E6100000A73D25E7C4A24DC04A287D21E46641C0,0
21653,1299sisinta,-39.295722,-62.230444,ARG,perfil de suelo,01/01/1900,Entisols,sisINTA (sisinta.inta.gob.ar),olmedo.guillermo@inta.gob.ar,CC-BY,,0101000020E61000009BC761307F1D4FC0965AEF37DAA543C0,0
21654,1303sisinta,-38.788706,-62.970433,ARG,perfil de suelo,01/01/1900,Mollisols,sisINTA (sisinta.inta.gob.ar),olmedo.guillermo@inta.gob.ar,CC-BY,,0101000020E6100000C6FA0626377C4FC059147651F46443C0,0
21655,1304sisinta,-39.026253,-62.339378,ARG,perfil de suelo,01/01/1900,Mollisols,sisINTA (sisinta.inta.gob.ar),olmedo.guillermo@inta.gob.ar,CC-BY,,0101000020E6100000AF7D01BD702B4FC0003620425C8343C0,0
21656,1305sisinta,-34.762838,-59.18416,ARG,perfil de suelo,01/01/1900,S/D,sisINTA (sisinta.inta.gob.ar),olmedo.guillermo@inta.gob.ar,CC-BY,,0101000020E61000009D9D0C8E92974DC0B212F3ACA46141C0,0
21657,1306sisinta,-34.76552,-59.202505,ARG,perfil de suelo,01/01/1900,S/D,sisINTA (sisinta.inta.gob.ar),olmedo.guillermo@inta.gob.ar,CC-BY,,0101000020E6100000642310AFEB994DC08B37328FFC6141C0,0
21658,1308sisinta,-34.748996,-59.081379,ARG,perfil de suelo,01/01/1900,S/D,sisINTA (sisinta.inta.gob.ar),olmedo.guillermo@inta.gob.ar,CC-BY,,0101000020E610000064CA87A06A8A4DC0DB6AD619DF5F41C0,0
21659,1309sisinta,-39.140872,-62.396294,ARG,perfil de suelo,01/01/1900,Mollisols,sisINTA (sisinta.inta.gob.ar),olmedo.guillermo@inta.gob.ar,CC-BY,,0101000020E6100000EECC04C3B9324FC00876FC17089243C0,0
21660,1310sisinta,-39.020836,-62.674864,ARG,perfil de suelo,01/01/1900,Mollisols,sisINTA (sisinta.inta.gob.ar),olmedo.guillermo@inta.gob.ar,CC-BY,,0101000020E6100000B69F8CF161564FC02C4A09C1AA8243C0,0
21661,1311sisinta,-38.900819,-62.452453,ARG,perfil de suelo,01/01/1900,Mollisols,sisINTA (sisinta.inta.gob.ar),olmedo.guillermo@inta.gob.ar,CC-BY,,0101000020E610000011FDDAFAE9394FC0C64E78094E7343C0,0
21662,1314sisinta,-38.688872,-62.779456,ARG,perfil de suelo,01/01/1900,Entisols,sisINTA (sisinta.inta.gob.ar),olmedo.guillermo@inta.gob.ar,CC-BY,,0101000020E6100000E355D636C5634FC0A8902BF52C5843C0,0
21663,1319sisinta,-34.937515,-59.382682,ARG,perfil de suelo,01/01/1900,S/D,sisINTA (sisinta.inta.gob.ar),olmedo.guillermo@inta.gob.ar,CC-BY,,0101000020E61000004A6249B9FBB04DC03541D47D007841C0,0
